PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=491 ttl=57 time=6.69 ms
64 bytes from 10.10.0.10: icmp_seq=492 ttl=57 time=6.23 ms
64 bytes from 10.10.0.10: icmp_seq=493 ttl=57 time=4.77 ms
64 bytes from 10.10.0.10: icmp_seq=494 ttl=57 time=6.41 ms
64 bytes from 10.10.0.10: icmp_seq=495 ttl=57 time=8.34 ms
64 bytes from 10.10.0.10: icmp_seq=496 ttl=57 time=6.98 ms
64 bytes from 10.10.0.10: icmp_seq=497 ttl=57 time=7.56 ms
64 bytes from 10.10.0.10: icmp_seq=498 ttl=57 time=5.86 ms
64 bytes from 10.10.0.10: icmp_seq=499 ttl=57 time=5.89 ms
64 bytes from 10.10.0.10: icmp_seq=500 ttl=57 time=7.01 ms
64 bytes from 10.10.0.10: icmp_seq=501 ttl=57 time=4.50 ms
